id,link,timestamp,title,text,classification
Boatos-737,https://www.boatos.org/saude/coronavirus-nao-causa-pneumonia-trombose-respiradores-utis.html,2020-04-23 13:50:41-03:00,Coronavírus não causa pneumonia (causa problema de coagulação) e não necessita de respiradores e UTIs para tratamento ,"“* ÚLTIMO MINUTO * Sobre o Coronavírus: Parece que a doença está sendo atacada em todo o mundo. Graças às autópsias realizadas pelos italianos ... foi demonstrado que * não é pneumonia * ... mas é: * coagulação intravascular disseminada * (trombose). Portanto, a maneira de combatê-lo é com * antibióticos, anti-inflamatórios e anticoagulantes. * Os protocolos estão sendo alterados aqui desde o meio dia Segundo informações valiosas de patologistas italianos, nunca foram necessários ventiladores, nem a unidade de terapia intensiva. Se isso for verdade para todos os casos, estamos prestes a resolver mais cedo do que o previsto. Importante e novo sobre o Coranovírus: Em todo o mundo, o COVID-19 está sendo atacado devido a um grave erro de diagnóstico Ele filmou um vídeo de uma família mexicana nos Estados Unidos que afirmava que foram curados com um remédio caseiro: três aspirinas de 500 gr dissolvidas em suco de limão fervido com mel, são tomadas quentes e no dia seguinte, como se nada tivesse acontecido com elas! Bem, a informação científica que se segue prova que eles estão certos!",1
Boatos-738,https://www.boatos.org/saude/coronavirus-nao-causa-pneumonia-trombose-respiradores-utis.html,2020-04-23 13:50:41-03:00,Coronavírus não causa pneumonia (causa problema de coagulação) e não necessita de respiradores e UTIs para tratamento ,"Esta informação foi divulgada por um pesquisador médico da Itália: Bem, graças a 50 autópsias realizadas em pacientes que morreram de COVID-19, eles descobriram que NÃO É PNEUMONIA, estritamente falando, porque o vírus não mata apenas pneumócitos desse tipo, mas usa uma tempestade inflamatória para criar uma trombose vascular endotelial, com Na trombose difusa correspondente, o pulmão é o mais afetado porque é o mais inflamado, mas também produz um ataque cardíaco ou derrame e muitas outras doenças trombóticas. De fato, os protocolos deixaram as terapias antivirais inúteis e concentraram-se nas inflamatório e anti-coagulação. Essas terapias devem ser feitas imediatamente, mesmo em casa, nas quais o tratamento dos pacientes responde muito bem quanto mais tarde são realizados, são menos eficazes. Na ressuscitação, eles são quase inúteis. Se os chineses tivessem denunciado, teriam investido em terapia caseira, não em terapia intensiva!",1
Boatos-739,https://www.boatos.org/saude/coronavirus-nao-causa-pneumonia-trombose-respiradores-utis.html,2020-04-23 13:50:41-03:00,Coronavírus não causa pneumonia (causa problema de coagulação) e não necessita de respiradores e UTIs para tratamento ,"COAGUALAÇÃO INTRAVASCUAL DISSEMINADA (TROMBOSE). Então, a maneira de combatê-lo é com antibióticos, anti-inflamatórios e anticougulados. [...]. Essa é a principal razão pela qual as hospitalizações na Itália estão diminuindo e se tornando uma doença tratável em casa. Ao tratá-la bem em casa, não apenas a hospitalização é evitada, mas também o risco de trombose. Não foi fácil entender, porque os sinais de microembulismo desapareceram mesmo no ecocardiograma. Neste final de semana foi feita a comparação dos dados de 50 pacientes entre os que respiram mal e os que não respiram, e a situação parece muito clara. Com esse importante achado, é possível retornar à vida normal e abrir os negócios fechados devido à quarentena, não imedi”.",1
Boatos-740,https://www.boatos.org/brasil/alcool-gel-causa-incendio-carro-calor.html,2020-04-23 02:19:21-03:00,Garrafa de álcool em gel causa incêndio em carro por causa do calor ,“Um aviso muito importante... Não deixem o álcool em gel dentro do carro no sol... meu carro acabou de pegar fogo. Voltei do mercado e estacionei na rua. Não deu 30mim... E o carro estava pegando fogo. Por sorte o vizinho viu e conseguimos apagar com a mangueira... Graças a Deus ninguém se machucou. Acionei o seguro. Avisem a todos... Muito cuidado com o álcool em gel. #Compartilhe”.,1
Boatos-741,https://www.boatos.org/mundo/hackers-bill-gates-oms-laboratorio-wuhan-criaram-coronavirus-hiv.html,2020-04-23 01:55:40-03:00,"Hackers descobrem que Bill Gates, OMS e laboratório de Wuhan criaram o coronavírus a partir do HIV ","“Vazam documentos da Fundação Gates, OMS e Instituto de Virologia de Wuhan. A Fundação Bill Gates, OMS e Instituto de Virologia de Wuhan teriam sido invadidos por hackers nesta terça(22) e milhares de documentos, e-mails e senhas vazaram e agora são de domínio público. De acordo com o empresário, “a pesquisa de “Gates hackeado” no Twitter confirma que o evento realmente aconteceu, com muitas capturas de tela dos documentos, e-mails e credenciais ainda postadas”. Novas informações devem ser divulgadas nas próximas horas.",1
Boatos-742,https://www.boatos.org/mundo/hackers-bill-gates-oms-laboratorio-wuhan-criaram-coronavirus-hiv.html,2020-04-23 01:55:40-03:00,"Hackers descobrem que Bill Gates, OMS e laboratório de Wuhan criaram o coronavírus a partir do HIV ","Os e-mails e documentos vazados indicariam que o coronavírus teria sido criado intencionalmente no laboratório e associado ao HIV, com a participação da fundação de Gates. “E aqui está a bomba. Depois que alguém usou as credenciais para acessar documentos do vazamento de Wuhan, eles descobriram documentos mostrando a emenda do Coronavírus com componentes do HIV, reiterando ainda mais a noção de que o patógeno foi fabricado artificialmente”.",1
Boatos-743,https://www.boatos.org/mundo/fbi-recolhe-mascaras-vindas-china-infectadas-covid-19.html,2020-04-22 21:42:05-03:00,FBI recolhe máscaras vindas da China que estavam infectadas com Covid-19 ,"Versão 1: FBI RECOLHE MÁSCARA INFECTADAS VINDAS DA CHINA. CHINA ESPALHANDO O VÍRUS PRA TODO O MUNDO . Versão 2: FBI recolhe máscaras N95 vindas da China que supostamente testaram positivo ao COVID-19, ou seja, As máscaras vinham supostamente contaminadas com o COVID-19. Todo cuidado é pouco. Veja o vídeo YouTube Versão 3: O FBI nos Estados Unidos apreende e guarda como prova, máscaras testadas Covid-19 positivo, vindas da China.",1
Boatos-744,https://www.boatos.org/mundo/fbi-recolhe-mascaras-vindas-china-infectadas-covid-19.html,2020-04-22 21:42:05-03:00,FBI recolhe máscaras vindas da China que estavam infectadas com Covid-19 ,"Versão 4: Africanos, cuidem-se e ajudem à combater o corona vírus, lavando as mãos com água e sabão, fiquem em casa e se distanciem pelo menos 1 metro uns dos outros. Versão 5: FBI retirou todas as máscaras que vieram da china que testaram positivo para covide.19 Raça de víboras...Estão vendo gente não usem nada que vem da china.Versão 6: Máscaras chinesas contaminadas retiradas de circulação pelo FBI",1
Boatos-745,https://www.boatos.org/politica/alexandre-garcia-escreve-texto-criticando-luiz-henrique-mandetta.html,2020-04-22 15:24:22-03:00,"Alexandre Garcia escreve texto criticando Luiz Henrique Mandetta, ex-ministro da Saúde ","*Alexandre Garcia publicou ontem a noite (19/04/2020).* “O cara recebe a confiança de um cargo de MINISTRO, confessa que errou na compra de equipamentos, confessa que errou começando uma quarentena muito cedo, não teve pulso em fazer um alinhamento de pensamentos com Governadores e Prefeitos, não soube trabalhar junto ao Governo Federal. Mostrou despreparo em acompanhar os rumos da Pandemia, não aceitou opiniões de Infectologistas, não aceitou medicações e pior, montou uma equipe e ficou dentro da bolha!",1
Boatos-746,https://www.boatos.org/politica/alexandre-garcia-escreve-texto-criticando-luiz-henrique-mandetta.html,2020-04-22 15:24:22-03:00,"Alexandre Garcia escreve texto criticando Luiz Henrique Mandetta, ex-ministro da Saúde ","Mestre em oratória? Não tenho dúvidas! Poder de convencimento? Perfeito! Dicção? Perfeita! Mas fora isso é FRACO! Misturou Política com Saúde e achou que era rei! Infelizmente, esse pobre povo tem carência de ídolos! Qualquer um que fale bem e repita incessantemente um bordão ( Fique em casa) é o digno de confiança! Teve tudo, total apoio financeiro, confiança do Governo Federal, amparo popular, grandes Cientistas, Infectologistas, opiniões diversas..... Não aceitou! O ortopedista se achou Deus!",1
Boatos-747,https://www.boatos.org/politica/alexandre-garcia-escreve-texto-criticando-luiz-henrique-mandetta.html,2020-04-22 15:24:22-03:00,"Alexandre Garcia escreve texto criticando Luiz Henrique Mandetta, ex-ministro da Saúde ","Quando viu o cerco apertar, a Economia do País ruir, os Hospitais vazios, o povo que não chegava para ocupar leitos, quando viu que o pior começaria AGORA e que ele tinha antecipado demais os problemas, correu pra se proteger debaixo das asas de seus aliados, traiu quem lhe deu a mão, cuspiu na cara de quem tem o mínimo de inteligência, forçou uma demissão pública dando entrevista combinada com o maior inimigo do Governo.",1
Boatos-748,https://www.boatos.org/politica/alexandre-garcia-escreve-texto-criticando-luiz-henrique-mandetta.html,2020-04-22 15:24:22-03:00,"Alexandre Garcia escreve texto criticando Luiz Henrique Mandetta, ex-ministro da Saúde ","Mandeta, você pra mim é uma decepção! Não falo aqui sobre os muitos atos insensatos também do meu Presidente, muitos defeitos ele tem, mas você não soube trabalhar em equipe, não teve competência e saiu de fininho com a mais sórdida traição e ainda quer posar de vítima! Me poupe! E o povo acha que você é ÚNICO! FAZ-ME RIR! Temos maravilhosos INFECTOLOGISTAS não políticos e você será apenas uma sombra, tenho certeza disso! Para refletir!",1
Boatos-749,https://www.boatos.org/saude/illuminatis-infectaram-mascaras-china-coronavirus-reduzir-populacao.html,2020-04-22 13:52:49-03:00,Illuminatis infectaram máscaras da China com coronavírus para reduzir população mundial ,"“Valdecir, boa tarde, meu querido. Valdecir, ouça esse áudio aí, que esse cara fala aí, o que essa mulher fala é real, viu? Não pega máscara do governo não, porque infelizmente isso daí é uma agenda global. Os presidentes não tem como fazer nada, porque é uma ordem dos Illuminatis de diminuir a população. Morreu os velhos, os mais fraco e o que esse cara fala aí é real, você pode ver que, no começo, o Brasil fez o pedido lá, desses material. E aí o Estados Unidos pegou para eles, você viu o tanto de gente que morreu lá nos Estados Unidos, tanto que tá infectado, que tá morrendo ainda?",1
Boatos-750,https://www.boatos.org/saude/illuminatis-infectaram-mascaras-china-coronavirus-reduzir-populacao.html,2020-04-22 13:52:49-03:00,Illuminatis infectaram máscaras da China com coronavírus para reduzir população mundial ,"E aqui no Brasil você viu que isso aí não é alastrou legal para morrer aquele monte em massa, porque ainda não pegou os EPIs. Todos os país que já pegou EPI e tacou na cara, eles coloca o vírus na cara da pessoa, porque o objetivo deles é diminuir a população para o anticristo assumir. Não sei se você já ouviu falar já, da vinda do anticristo, do inico, do homem do governo só e tá preparando tudo para a vida desse homem. E isso que tá ocorrendo é uma agenda deles que tem que se cumprir. Você pode ver que é global, é o mundo inteiro. E outra: eles querem iniciar uma nova era, o objetivo deles é montar a sociedade alternativa, entendeu? Então, não pega dessa máscara, porque, verdadeiramente, por que tem que pegar da China? Por que tem que ser todo mundo pegar direto da China? Porque o vírus surgiu de lá, a China foi escolhida para lançar esse vírus. E o equipamento é ela que tem que fornecer, porque já vem contaminado. Você acha que o Brasil não tinha fábrica que poderia fabricar essas máscaras?",1
Boatos-751,https://www.boatos.org/saude/illuminatis-infectaram-mascaras-china-coronavirus-reduzir-populacao.html,2020-04-22 13:52:49-03:00,Illuminatis infectaram máscaras da China com coronavírus para reduzir população mundial ,"O Estados Unidos, cê acha que os Estados Unidos não tenha fábrica o suficiente para fabricar essas máscaras? Precisaria pegar direto da China? Entendeu? Olha só para você ver como que é a situação é, se tem lógica eu não tenho, entendeu? E o Brasil é o clima é quente, esse vírus não tem espalhado tanto. Para ele espalhar, às vezes é a pessoa conversar de perto, voar a saliva e pegar no olho, pegar na boca ou pegar no seu braço, na sua mão, você passar a mão na boca, aí pega em você. Você pode ver que ela tem pegado, mas em poucas pessoas, porque, na realidade, o que faz ele alastrar mesmo, é na hora que eles traz os EPI. Primeiro, lança a doença, aí eles quer lançar um equipamento, depois do equipamento, remédio. E, com isso, eles vão ganhando tempo e vai matando gente, entendeu? Vai matando gente sem a população perceber.",1
Boatos-752,https://www.boatos.org/saude/illuminatis-infectaram-mascaras-china-coronavirus-reduzir-populacao.html,2020-04-22 13:52:49-03:00,Illuminatis infectaram máscaras da China com coronavírus para reduzir população mundial ,"Só que isso aí já tá descarado, porque a gente sabe dessa agenda dos Illuminatis. Os Illuminatis é uma organização que está acima da maçonaria. A maçonaria é um braço deles, mas assim, eles dominam tudo. Eles que escolhe quem que a Copa do Mundo onde vai ser, quem que vai ganhar, eles que escolhe quem é o presidente e eles escolhe tudo. Eles estão envolvidos atrás de tudo eles estão e nem o presidente pode contra eles, que se for contra eles, mata. Então, ainda que o presidente saiba da situação, ele não pode abrir o bico, se ele abrir o bico, morre. Então, não pega dessa máscara em lugar nenhum, faz a sua, compra de alguém que tá fazendo artesanal, entendeu? Já sai, vai vir a ordem para usar todo mundo usar, porque aí a pessoa tá na rua sem máscara, o cara vai vir oferecer: ô, você tem máscara? Então, tem que colocar agora, se você não colocar vai ser multado. Aí, ele dá a máscara do governo. Essa máscara tá com vírus, entendeu? Não pega essa máscara. Avisa sua esposa,passa para seus contatos, entendeu?",1
Boatos-753,https://www.boatos.org/saude/illuminatis-infectaram-mascaras-china-coronavirus-reduzir-populacao.html,2020-04-22 13:52:49-03:00,Illuminatis infectaram máscaras da China com coronavírus para reduzir população mundial ,"Cai fora dessa máscara aí que vai ser fornecida. Faz a sua, compra sua aí, particular, de alguém, mas não usa essa marca e passa para frente essa notícia aí, porque é real, viu? Você vai ver, quem pegar essa máscara você vai ver que vai ser contaminado. Eu creio que agora, nem tanto, porque esse essa notícia ela já se alastrou no Brasil inteiro. Só eu mandei pra uns 50 pessoas. Aí, essas pessoas que eu mandei, já mandou para um monte, a outra já mandou, entendeu? Eu creio que já tá quase no Brasil inteiro já essa notícia, mas abandona, não pega essa máscara que vem do governo, porque ela vai vir, ela já vem direto da China. A China que vai levar toda a culpa. Tem um país que assumiu a receber toda culpa, ela vai receber a culpa de tudo no final, vou jogar a culpa nela, entendeu? Porque ela que fez esse vírus aí. Ela foi escolhida para lançar esse vírus, para preparação do anticristo, então, objetivo deles é esse: começar a matar, diminuir a população”.",1
Boatos-754,https://www.boatos.org/tecnologia/cras-cestas-basicas-gratis-compartilhar-link-whatsapp.html,2020-04-22 01:15:13-03:00,CRAS está dando cestas básicas grátis para quem compartilhar link no WhatsApp ,"Oi, passando para avisar que o CRAS (Centro de Referência da Assistência Social), juntamente com as coletas de doações feitas pelo prefeito está ajudando as famílias com doações de cestas básicas, por conta desse momento difícil da pandemia. Eu acabei de solicitar uma cesta pra minha família, aproveita pra ver para você também aqui: [site] Eles estão entregando nos bairros através de um caminhão na sua residencia em até 3 dias úteis. Não tá podendo buscar para evitar o risco de tumulto e contaminação com o vírus.",1
Boatos-755,https://www.boatos.org/tecnologia/cras-cestas-basicas-gratis-compartilhar-link-whatsapp.html,2020-04-22 01:15:13-03:00,CRAS está dando cestas básicas grátis para quem compartilhar link no WhatsApp ,"ENCONTRAR CENTROS DE DISTRIBUIÇÃO: Nome Cidade/Estado Bairro Quantas pessoas moram com você? Quantas pessoas estão trabalhando? CONSULTAR Você pode solicitar nossa cesta básica. Veja abaixo como: Para evitarmos aglomeração, os caminhões com as cestas básicas entregarão nos bairros e respectivamente no seu endereço. Antes de informar o número da sua residência, telefone e ponto de referência, por favor: Recomende-nos para 5 famílias de baixa renda que estejam necessitadas dos nossos recursos. Ajude-nos a chegar a quem precisa. Indique até completar o número de vezes e você será direcionado para fazer a solicitação do benefício.",1
Boatos-756,https://www.boatos.org/tecnologia/itau-turma-da-monica-dando-livros-gibis-whatsapp.html,2020-04-21 18:52:56-03:00,Itaú e Turma da Mônica estão dando livros e gibis para quem compartilhar link no WhatsApp ,"Para unir forças durante a quarentena, o Itaú e a Turma da Mônica fizeram uma parceria e estão distribuindo gratuitamente um combo com 4 historinhas da edição especial *_Leia para uma criança by Turma da Mônica!_* *Para solicitar o seu, acesse o site oficial da promoção: [site].",1
Boatos-757,https://www.boatos.org/tecnologia/itau-turma-da-monica-dando-livros-gibis-whatsapp.html,2020-04-21 18:52:56-03:00,Itaú e Turma da Mônica estão dando livros e gibis para quem compartilhar link no WhatsApp ,"É tempo de ler em casa! E nós vamos ajudar! Através do programa Leia para uma criança, em parceria com o Instituto Maurício de Souza, o Itaú irá doar 500.000 exemplares do “Combo Turma da Mônica, edição especial Quarentena em Casa“. O Combo é composto por 04 revistinhas e a entrega será feita através dos Correios para crianças de todo o Brasil.",1
Boatos-758,https://www.boatos.org/tecnologia/itau-turma-da-monica-dando-livros-gibis-whatsapp.html,2020-04-21 18:52:56-03:00,Itaú e Turma da Mônica estão dando livros e gibis para quem compartilhar link no WhatsApp ,"Para ganhar seu combo totalmente grátis, basta indicar nossa promoção para os amigos e fazer seu cadastro. Simples e rápido! 10,000 CRIANÇAS SERÃO CONTEMPLADAS EM MUNICÍPIOS BRASILEIROS Você vai receber em sua casa: PEÇA AGORA!",1
Boatos-759,https://www.boatos.org/tecnologia/itau-turma-da-monica-dando-livros-gibis-whatsapp.html,2020-04-21 18:52:56-03:00,Itaú e Turma da Mônica estão dando livros e gibis para quem compartilhar link no WhatsApp ,"#todomundoama Unir forças é o que nos ajuda vencer os problemas com mais facilidade! Por isso, antes de preencher o cadastro, ajude a divulgar nossa campanha! Envie um convite pra quem você quer bem! Vamos começar? INICIAR",1
Boatos-760,https://www.boatos.org/politica/governo-ceara-desativa-leitos-hospital-recursos-federais-video.html,2020-04-21 11:44:09-03:00,"Governo do Ceará desativa leitos de hospital para receber mais recursos federais, mostra vídeo ",“Estão desfazendo os leitos no Ceará para dizer q está faltando leito para o Bolsonaro mandar mais dinheiro”.,1
Boatos-761,https://www.boatos.org/politica/governo-ceara-desativa-leitos-hospital-recursos-federais-video.html,2020-04-21 11:44:09-03:00,"Governo do Ceará desativa leitos de hospital para receber mais recursos federais, mostra vídeo ",“Hospital sendo desmontado para entrar na estatística de falta de leitos!!! Ceará!!! Vejam a reportagem sobre a desapropriação do hospital”.,1
Boatos-762,https://www.boatos.org/politica/governo-ceara-desativa-leitos-hospital-recursos-federais-video.html,2020-04-21 11:44:09-03:00,"Governo do Ceará desativa leitos de hospital para receber mais recursos federais, mostra vídeo ","“Hospital sendo desmontado no Ceará, para registrar falta de leitos pela COVID19. Quanto maior a desgraça, mais dinheiro poderá ser roubado sem licitação e sem fiscalização. É uma guangue pesada...”.",1
Boatos-763,https://www.boatos.org/politica/governo-ceara-desativa-leitos-hospital-recursos-federais-video.html,2020-04-21 11:44:09-03:00,"Governo do Ceará desativa leitos de hospital para receber mais recursos federais, mostra vídeo ",“Esse Governador do Ceará é um canalha... Estão desfazendo os leitos no Ceará para dizer que está faltando leito para o Bolsonaro mandar mais dinheiro Olha a pouca vergonha e canalhice aí...”.,1
Boatos-764,https://www.boatos.org/politica/militares-desafiam-witzel-correm-praia-quarentena.html,2020-04-21 11:23:24-03:00,Militares da reserva desafiam Witzel e correm em praia do Rio de Janeiro durante quarentena ,"MILITARES DA RESERVA FAZEM COOPPER NA PRAIA DE COPACABANA GRITANDO BOLSONARO, ALGUÉM TEVE CU PARA FALAR ALGUMA COISA? TAVA CHEIO VIATURA. É ISSO AI COMEÇOU AI5, QUERO VER COMUNISTAS POSTAR BESTEIRA .",1
Boatos-765,https://www.boatos.org/politica/militares-desafiam-witzel-correm-praia-quarentena.html,2020-04-21 11:23:24-03:00,Militares da reserva desafiam Witzel e correm em praia do Rio de Janeiro durante quarentena ,Corrida hoje em Copacabana militares da ativa e reservistas,1
Boatos-766,https://www.boatos.org/politica/militares-desafiam-witzel-correm-praia-quarentena.html,2020-04-21 11:23:24-03:00,Militares da reserva desafiam Witzel e correm em praia do Rio de Janeiro durante quarentena ,"Militares da Reserva formam batalhão e correm na Praia, onde Witzel mandou prender quem se atrevesse...",1
Boatos-767,https://www.boatos.org/politica/militares-desafiam-witzel-correm-praia-quarentena.html,2020-04-21 11:23:24-03:00,Militares da reserva desafiam Witzel e correm em praia do Rio de Janeiro durante quarentena ,Olhem que lindo! #FechadoComBolsonaro,1
Boatos-768,https://www.boatos.org/politica/militares-desafiam-witzel-correm-praia-quarentena.html,2020-04-21 11:23:24-03:00,Militares da reserva desafiam Witzel e correm em praia do Rio de Janeiro durante quarentena ,"Militares da reserva formam pelotões e correm em praia onde Witzel falou que iria prender quem fosse lá... Apareceu ninguém pra prender, engraçado né",1
Boatos-769,https://www.boatos.org/religiao/carta-psicografada-alex-bardonnie-data-fim-pandemia-coronavirus.html,2020-04-21 01:45:31-03:00,Carta psicografada de Alex Bardonnie revela data do fim da pandemia do coronavírus ,"“Carta Psicografada: Alex Bardonnie. Médium: Elizabeth Oliveira. Uberlândia/MG – Casa espírita. PSICOGRAFIA: “Boa noite, a todos navegantes do planeta Terra! Apesar de toda a tripulação planetária se encontrar aparentemente alarmada pela pandemia que está se alastrando por todo o globo, saibam que cada um de vocês, durante seu plano reencarnatório já tinha ciência desse desafio, assim como da importância de passar por este momento único. Eu sei que estão fartos de notícias, esclarecimentos e informações sobre o atual momento vivido, mas permitam-me dar a visão de toda a situação vivida, pela ótica de nosso plano, o plano espiritual. Em primeiro lugar, permitam-me minha apresentação. Meu nome é Alex Bardonnie, sou membro de uma egrégora espiritual denominada Projeto Nova Luz e hoje trabalhamos arduamente neste novo processo transicional no qual o planeta se encontra, uma vez que, como já foram vastamente informados pelo nosso irmão Francisco Xavier, mudanças drásticas estão ocorrendo e aqui estou para lhes explicar nosso projeto para esse grande salto que vocês estão presenciando nesse momento.",1
Boatos-770,https://www.boatos.org/religiao/carta-psicografada-alex-bardonnie-data-fim-pandemia-coronavirus.html,2020-04-21 01:45:31-03:00,Carta psicografada de Alex Bardonnie revela data do fim da pandemia do coronavírus ,"Em primeiro lugar, por mais antagônico que pareça, encarem esse período como um grande presente que lhes foi dado, por puro merecimento. [...] Se olharmos alguns meses atrás, vocês viviam uma conduta totalmente antagônica em relação a uma experiência encarnatória, nada mais estava sendo sentido, nada mais vivenciado, saboreado e aprendido. O foco era sempre o futuro, o próximo fim de semana, a próxima festa, o próximo feriado, o próximo objetivo material. Em outras palavras, a grande maioria (cerca de oitenta e cinco por cento da população da Terra) estava subutilizando sua existência. E por isso ocorreu essa pandemia, para frear a humanidade, que se encontrava em um movimento sem propósito e sem destino. [...]",1
Boatos-771,https://www.boatos.org/religiao/carta-psicografada-alex-bardonnie-data-fim-pandemia-coronavirus.html,2020-04-21 01:45:31-03:00,Carta psicografada de Alex Bardonnie revela data do fim da pandemia do coronavírus ,"Mas então, o que devemos esperar daqui para frente? O Planeta ficará em “observação por 180 dias”, caso toda a consciência adquirida não resulte em mudanças comportamentais práticas, uma segunda onda pandêmica, desta vez mais rígida, está sendo preparada para justamente fixar todo o aprendizado. Em nossos planos, caso a evolução comportamental continue da forma que se encontra nos dias atuais, com muito amor, compaixão e fé, o início da reversão do quadro mundial começará em dezessete de maio deste ano. Os médicos começarão a encontrar tratamentos eficazes para a diminuição da pandemia e um mês após este marco, todos terão a chance do renascimento. O Planeta ficará em observação por cento e oitenta dias, caso toda a consciência adquirida não resulte em mudanças comportamentais práticas, uma segunda onda pandêmica, desta vez mais rígida, está sendo preparada para justamente fixar todo o aprendizado”. [...]",1
Boatos-772,https://www.boatos.org/mundo/washington-post-confirma-coronavirus-surgiu-laboratorio-wuhan.html,2020-04-20 13:37:21-03:00,Washington Post confirma que infecção por coronavírus surgiu no laboratório de Wuhan ,"“ÚLTIMO MINUTO: O Washington Post confirma a origem do paciente zero do coronavírus: ele era funcionário do famoso laboratório de virologia da cidade chinesa de Wuhan: O coronavírus COVID-19 teve origem no laboratório do Instituto de Virologia Wuhan como parte de um programa de pesquisa viral chinês, NÃO de um morcego comido no “mercado úmido” de animais em Wuhan. O “paciente zero” trabalhou no laboratório e entrou na população de Wuhan, onde o surto começou. Segundo um novo relatório explosivo do jornalista investigativo Bret Baier e relatórios anteriores do Washington Post. Segundo o relatório Baier, “várias fontes que foram informadas dos detalhes das primeiras ações do governo chinês e viram materiais relevantes” disseram o seguinte: • O mercado úmido de Wuhan, inicialmente identificado como um potencial ponto de origem, nunca vendeu morcegos; Culpar o mercado úmido foi um esforço do regime chinês para desviar a culpa do laboratório, juntamente com os esforços de propaganda direcionados aos Estados Unidos e Itália.",1
Boatos-773,https://www.boatos.org/mundo/washington-post-confirma-coronavirus-surgiu-laboratorio-wuhan.html,2020-04-20 13:37:21-03:00,Washington Post confirma que infecção por coronavírus surgiu no laboratório de Wuhan ,"O programa chinês de pesquisa de vírus fez parte de um esforço para demonstrar que sua capacidade de identificar e combater vírus é igual ou superior às capacidades dos Estados Unidos, informaram várias fontes ao Washington Post. • O regime comunista chinês excluiu e modificou dados, destruiu amostras, excluiu relatórios preliminares, reprimiu artigos acadêmicos e limpou áreas contaminadas para ocultar evidências de transmissão acidental do vírus. • Os médicos e jornalistas que alertaram sobre a propagação do vírus e sua natureza contagiosa e transmissão de pessoa para pessoa foram “desaparecidos”. • Embora o governo chinês tenha encerrado rapidamente as viagens domésticas de Wuhan para o resto do país, eles não pararam os vôos internacionais de Wuhan, permitindo que o vírus chegasse a outros países começando pelos Estados Unidos.",1
Boatos-774,https://www.boatos.org/mundo/washington-post-confirma-coronavirus-surgiu-laboratorio-wuhan.html,2020-04-20 13:37:21-03:00,Washington Post confirma que infecção por coronavírus surgiu no laboratório de Wuhan ,"A Organização Mundial da Saúde (OMS) e seu diretor-geral, Tedros Adhanom, ajudaram a China a cobrir seus rastros “desde o início”. • Nos 6 dias após as principais autoridades chinesas determinarem secretamente que provavelmente estavam enfrentando um surto em Wuhan, a cidade organizou um banquete maciço para dezenas de milhares de pessoas, e milhões começaram a viajar para as comemorações do Ano Novo Chinês. Quando o presidente chinês Xi Jinping finalmente alertou o público em 20 de janeiro, mais de 3.000 pessoas já estavam infectadas. “Isso é tremendo”, disse Zuo-Feng Zhang, epidemiologista da Universidade da Califórnia, em Los Angeles. “Se eles tivessem tomado medidas seis dias antes, haveria muito menos pacientes e as instalações médicas seriam suficientes. Poderíamos ter impedido o colapso do sistema médico de Wuhan. ” Este pode ser o “maior e mais caro encobrimento do governo de todos os tempos”, disse uma fonte ao Washington Post”.",1
Boatos-775,https://www.boatos.org/brasil/lojas-renner-faliu-fechara-lojas-brasil-causa-quarentena.html,2020-04-20 13:05:12-03:00,Lojas Renner faliu e fechará todas as lojas no Brasil por causa da quarentena ,"A rede varejista Lojas Renner anunciou que fechará todas as lojas no Brasil, Argentina e Uruguai. Motivo é a quarentena do coronavírus que levou a empresa à falência.",1
Boatos-776,https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20 03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus ,"DÓRIA COM A NAMORADA PRISCILA NO RANCHO ACAPULCO EM ARAÇATUBA EM FESTA LOTADA DE PESSOAS EM 18/04/20. BOLSONARO E A POPULAÇÃO, NÃO PODEM SAIR DE CASA!",1
Boatos-777,https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20 03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus ,"Pois é , Sr Governador Dória , TENTA EXPLICAR curtindo Festa Fechada em Fazenda de Araçatuba com heliponto/campo pra aeronaves , exclusivamente para receber os convidados exclusivos ! Além de todos sem máscara, tem outro lance, da “amiga da amiga(Priscila),rs...” “Missão China”",1
Boatos-778,https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20 03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus ,"Doria está numa festa em Araçatuba interior de São Paulo. A população de Araçatuba se aglomerou e foram todos para o Rancho onde ele está. Toda a população querendo linchar ele. Está cercado de polícia. Doria está em Araçatuba hoje ( sem máscara) em um rancho da nova namorada Priscila, dona da empresa do tanquinho Colormaq",1
Boatos-779,https://www.boatos.org/politica/joao-doria-participa-festa-aracatuba-durante-quarentena-coronavirus.html,2020-04-20 03:44:00-03:00,João Doria participa de festa em Araçatuba (SP) durante quarentena do coronavírus ,"Na maior festa, confraternizando. Que beleza não é? Doria está em Araçatuba hoje ( sem máscara) em um rancho da nova namorada Priscila, dona da empresa do tanquinho Colormaq Na maior festa, confraternizando. Que beleza não é?",1
