,id,link,date,title,text,imageLink,subtitle,explanation,source,text_analysis,classification
759,boatos-760,https://www.boatos.org/tecnologia/netflix-liberou-acesso-gratis-periodo-de-isolamento-whatsapp.html,2020-03-19 14:44:53,Netflix liberou acesso grátis durante o período de isolamento em site no WhatsApp,"A Netflix decidiu liberar o acesso a sua plataforma de filmes e séries pelo período de isolamento das pessoas, mas é por pouco tempo o cadastramento! Corre no site [site]",,,,,"A Netflix decidiu liberar o acesso a sua plataforma de filmes e séries pelo período de isolamento das pessoas, mas é por pouco tempo o cadastramento! Corre no site [site]",1
760,boatos-761,https://www.boatos.org/tecnologia/netflix-liberou-acesso-gratis-periodo-de-isolamento-whatsapp.html,2020-03-19 14:44:53,Netflix liberou acesso grátis durante o período de isolamento em site no WhatsApp,"Devido a grande pandemia do CORONA VÍRUS no mundo todo, a Netflix está liberando o acesso a plataforma deles pelo período de isolamento. Corre no site que é só pra quem se cadastrar nos próximos 2 dias!",,,,,"Devido a grande pandemia do CORONA VÍRUS no mundo todo, a Netflix está liberando o acesso a plataforma deles pelo período de isolamento. Corre no site que é só pra quem se cadastrar nos próximos 2 dias!",1
761,boatos-762,https://www.boatos.org/tecnologia/netflix-liberou-acesso-gratis-periodo-de-isolamento-whatsapp.html,2020-03-19 14:44:53,Netflix liberou acesso grátis durante o período de isolamento em site no WhatsApp,Ative sua conta grátis pelo PERÍODO DE ISOLAMENTO! NETFLIX-USA.NET Netflix Grátis contra COVID-19 Ative sua conta grátis pelo PERÍODO DE ISOLAMENTO!,,,,,Ative sua conta grátis pelo PERÍODO DE ISOLAMENTO! NETFLIX-USA.NET Netflix Grátis contra COVID-19 Ative sua conta grátis pelo PERÍODO DE ISOLAMENTO!,1
762,boatos-763,https://www.boatos.org/tecnologia/ambev-alcool-gel-de-graca-whatsapp.html,2020-03-19 12:07:35,Ambev está distribuindo álcool gel de graça em site no WhatsApp,"Vi hoje de manhã no Jornal Hoje e agora achei essa matéria no site do G1, dá uma olhada... A Ambev está distribuindo gratuitamente mais de 1 milhão de unidades de álcool gel para hospitais e população em todo Brasil. A empresa disponibilizou um site para que os interessados possam pesquisar quais os pontos de distribuição mais próximos de seu endereço. Para saber como retirar os frascos você deve acessar [site] Lá você poderá...CONTINUE LENDO... AMBEV | RETIRE SEU ÁCOOL GEL Saiba onde estão os pontos de retirada do álcool gel Ambev mais próximos de seu endereço!",,,,,"Vi hoje de manhã no Jornal Hoje e agora achei essa matéria no site do G1, dá uma olhada... A Ambev está distribuindo gratuitamente mais de 1 milhão de unidades de álcool gel para hospitais e população em todo Brasil. A empresa disponibilizou um site para que os interessados possam pesquisar quais os pontos de distribuição mais próximos de seu endereço. Para saber como retirar os frascos você deve acessar [site] Lá você poderá...CONTINUE LENDO... AMBEV | RETIRE SEU ÁCOOL GEL Saiba onde estão os pontos de retirada do álcool gel Ambev mais próximos de seu endereço!",1
763,boatos-764,https://www.boatos.org/saude/fernando-parrillo-prevent-senior-dados-mortes-coronavirus-escondidos.html,2020-03-19 11:14:08,"Fernando Parrillo, dono da Prevent Sênior, diz que dados de mortes por coronavírus estão sendo escondidos ","“Oi, Fabiana! Brigado, brigado pelas palavras. Realmente não está sendo fácil, a responsabilidade é enorme. É, estamos todos muito preocupados, porque os dados não tão sendo falados, não está sendo falado a verdade pra população. Então, nós tivemos ja nove óbitos.",,,,,"“Oi, Fabiana! Brigado, brigado pelas palavras. Realmente não está sendo fácil, a responsabilidade é enorme. É, estamos todos muito preocupados, porque os dados não tão sendo falados, não está sendo falado a verdade pra população. Então, nós tivemos ja nove óbitos.",1
764,boatos-765,https://www.boatos.org/saude/fernando-parrillo-prevent-senior-dados-mortes-coronavirus-escondidos.html,2020-03-19 11:14:08,"Fernando Parrillo, dono da Prevent Sênior, diz que dados de mortes por coronavírus estão sendo escondidos ","Ontem, de ontem pra hoje e não tão noticiando, não estão falando. Então, assim, no Einstein, a gente deve ter mais de cem pacientes na UTI que não estão falando, no Sírio Libanês. Então, minha preocupação não é só com o Prevent Sênior, que é o público que mais vai ser prejudicado, mas é com a população em geral, porque eles tão ocupando todos os leitos, né, os pacientes doentes e precisaremos de leitos pros nossos filhos, maridos, né? Pessoas da nossa idade, e nós não vamos ter.",,,,,"Ontem, de ontem pra hoje e não tão noticiando, não estão falando. Então, assim, no Einstein, a gente deve ter mais de cem pacientes na UTI que não estão falando, no Sírio Libanês. Então, minha preocupação não é só com o Prevent Sênior, que é o público que mais vai ser prejudicado, mas é com a população em geral, porque eles tão ocupando todos os leitos, né, os pacientes doentes e precisaremos de leitos pros nossos filhos, maridos, né? Pessoas da nossa idade, e nós não vamos ter.",1
765,boatos-766,https://www.boatos.org/saude/fernando-parrillo-prevent-senior-dados-mortes-coronavirus-escondidos.html,2020-03-19 11:14:08,"Fernando Parrillo, dono da Prevent Sênior, diz que dados de mortes por coronavírus estão sendo escondidos ","Então, assim, e esses dados não estão sendo falados, num tá se comentando. Tem que fechar o país urgentemente, sabe? Isole todo mundo que você conseguir, passe a mensagem pra todos, isola, isola mesmo. Nós precisamos de um período de isolamento pra que o vírus não se propague na mesma velocidade, ele se propague mais lentamente, e a gente consiga consiga suportar essa demanda violenta de pacientes doentes, entubados e morrendo. Então, assim, é preciso que todos tenham muita consciência nesse momento, que não é do jeito que tá sendo passado.",,,,,"Então, assim, e esses dados não estão sendo falados, num tá se comentando. Tem que fechar o país urgentemente, sabe? Isole todo mundo que você conseguir, passe a mensagem pra todos, isola, isola mesmo. Nós precisamos de um período de isolamento pra que o vírus não se propague na mesma velocidade, ele se propague mais lentamente, e a gente consiga consiga suportar essa demanda violenta de pacientes doentes, entubados e morrendo. Então, assim, é preciso que todos tenham muita consciência nesse momento, que não é do jeito que tá sendo passado.",1
766,boatos-767,https://www.boatos.org/saude/fernando-parrillo-prevent-senior-dados-mortes-coronavirus-escondidos.html,2020-03-19 11:14:08,"Fernando Parrillo, dono da Prevent Sênior, diz que dados de mortes por coronavírus estão sendo escondidos ","É muito, mas muito mais grave. Então, é, assim, eu agradeço a sua mensagem, mas eu passo essa mensagem pra você, pra que você distribua pras pessoas. Que elas fiquem alertas, se protejam em casa, no sentido de não se contaminarem, pra não contaminar o outro. É o que nós devemos fazer nesse momento e, realmente, exigir das autoridades que realmente eles divulguem os verdadeiros dados pra que a população consiga se defender, tá bom? Um grande abraço, muito obrigado pela mensagem”.",,,,,"É muito, mas muito mais grave. Então, é, assim, eu agradeço a sua mensagem, mas eu passo essa mensagem pra você, pra que você distribua pras pessoas. Que elas fiquem alertas, se protejam em casa, no sentido de não se contaminarem, pra não contaminar o outro. É o que nós devemos fazer nesse momento e, realmente, exigir das autoridades que realmente eles divulguem os verdadeiros dados pra que a população consiga se defender, tá bom? Um grande abraço, muito obrigado pela mensagem”.",1
767,boatos-768,https://www.boatos.org/mundo/italia-decidiu-nao-prestar-mais-atendimento-idosos-mais-80-anos-coronavirus.html,2020-03-18 22:40:23,Itália decidiu não prestar mais atendimento a idosos com mais de 80 anos que tiverem coronavírus,"A Itália decidiu não prestar mais atendimento a quem tiver mais de 80 anos ou estiver com a saúde muito comprometida, simplesmente porque os números de infectados e pessoas em estado crítico não para de crescer e não há mais condições nos serviços de saúde. Serão deixados para morrer. https://www.telegraph.co.uk/news/2020/03/14/italians-80-will-left-die-country-overwhelmed-coronavirus/",,,,,"A Itália decidiu não prestar mais atendimento a quem tiver mais de 80 anos ou estiver com a saúde muito comprometida, simplesmente porque os números de infectados e pessoas em estado crítico não para de crescer e não há mais condições nos serviços de saúde. Serão deixados para morrer. https://www.telegraph.co.uk/news/2020/03/14/italians-80-will-left-die-country-overwhelmed-coronavirus/",1
768,boatos-769,https://www.boatos.org/saude/nota-oficial-governo-sao-paulo-dicas-covid-19-coronavirus-fechamento-fronteiras.html,2020-03-18 14:52:39,Nota oficial do governo de São Paulo dá dicas sobre Covid-19 (coronavírus) e fala sobre fechamento de fronteiras,"NOTA OFICIAL DO GOVERNO DO ESTADO DE SÃO PAULO SOBRE O CONVID19 LEIA COM ATENÇÃO: O Governo do Estado de São Paulo acaba de fazer uma coletiva transmitida pela TV Cultura e faz uma mudança drástica no estado pelo caso do Coronavírus veja quais são : A partir de agora estão suspensas aulas em todas as escolas Publicas e faculdades publicas, foi pedido ás escolas particulares, Faculdades particulares para que fechassem também. Foi determinado para que todos os Shoppings, Cinemas, teatros e casa de shows para que fossem fechado e grandes eventos cancelados a partir de hoje. Foi determinado todos os Funcionários públicos acima de 60 anos para que trabalhem em casa. Todos exames de mama que é aquela carreta que vai a todos municípios contra o câncer de mama foram cancelados. Pode durar até 5 meses essa epidemia e os próprios médicos da coletiva já deixaram registrado que vai ter perdas sim, mas já estão fazendo isso para que diminua o numero de mortes. Foi deliberado para que igrejas suspendam cultos e missas. Estão sendo contratado médicos e alongando os horários de funcionamento dos postos de Saúde em todas as cidades, inclusive a suspensão de férias na área da saúde. Se houver abuso de preço em partes dos produtos de higienização como álcool gel e máscara é para denunciar. Diminuição de transporte público. Proibição de auditórios na televisão. Proibido Viagens a não ser se for por extrema Urgência incluindo as internacionais, as fronteiras serão fechadas.",,,,,"NOTA OFICIAL DO GOVERNO DO ESTADO DE SÃO PAULO SOBRE O CONVID19 LEIA COM ATENÇÃO: O Governo do Estado de São Paulo acaba de fazer uma coletiva transmitida pela TV Cultura e faz uma mudança drástica no estado pelo caso do Coronavírus veja quais são : A partir de agora estão suspensas aulas em todas as escolas Publicas e faculdades publicas, foi pedido ás escolas particulares, Faculdades particulares para que fechassem também. Foi determinado para que todos os Shoppings, Cinemas, teatros e casa de shows para que fossem fechado e grandes eventos cancelados a partir de hoje. Foi determinado todos os Funcionários públicos acima de 60 anos para que trabalhem em casa. Todos exames de mama que é aquela carreta que vai a todos municípios contra o câncer de mama foram cancelados. Pode durar até 5 meses essa epidemia e os próprios médicos da coletiva já deixaram registrado que vai ter perdas sim, mas já estão fazendo isso para que diminua o numero de mortes. Foi deliberado para que igrejas suspendam cultos e missas. Estão sendo contratado médicos e alongando os horários de funcionamento dos postos de Saúde em todas as cidades, inclusive a suspensão de férias na área da saúde. Se houver abuso de preço em partes dos produtos de higienização como álcool gel e máscara é para denunciar. Diminuição de transporte público. Proibição de auditórios na televisão. Proibido Viagens a não ser se for por extrema Urgência incluindo as internacionais, as fronteiras serão fechadas.",1
769,boatos-770,https://www.boatos.org/saude/nota-oficial-governo-sao-paulo-dicas-covid-19-coronavirus-fechamento-fronteiras.html,2020-03-18 14:52:39,Nota oficial do governo de São Paulo dá dicas sobre Covid-19 (coronavírus) e fala sobre fechamento de fronteiras,"A infecção pelo vírus Corona não causa um resfriado com o nariz pingando ou tosse com catarro, mas uma tosse seca: esta é a coisa mais fácil de se saber. O vírus não resiste ao calor e morre se exposto a temperaturas de 26 a 27 graus: portanto, consuma, frequentemente, bebidas quentes, como chá, chá de ervas e caldo durante o dia ou simplesmente água quente: líquidos quentes neutralizam o vírus e não é difícil de beber. Evite beber água gelada ou comer cubos de gelo ou neve para quem estiver nas montanhas principalmente crianças! Para quem pode fazê-lo, exponha-se ao sol: 1. A coroa do vírus é bastante grande (diâmetro de cerca de 400 a 500 nanômetros), portanto qualquer tipo de máscara pode detê-la: na vida normal, não são necessárias máscaras especiais. Por outro lado, a situação é diferente para médicos e profissionais de saúde expostos a fortes cargas de vírus e que precisam usar equipamentos especiais. Se uma pessoa infectada espirrar na sua frente, a três metros de distância, ela jogará o vírus no chão e impedirá que ele caia sobre você. 2. Quando o vírus é encontrado em superfícies metálicas, ele sobrevive por cerca de 12 horas. Portanto, quando tocar em superfícies metálicas, como puxadores, portas, eletrodomésticos, suportes em bondes, etc., lave bem as mãos e desinfecte-as cuidadosamente. 3. O vírus pode viver aninhado em roupas e tecidos por cerca de 6/12 horas. Detergentes normais podem matá-lo. Para roupas que não podem ser lavadas todos os dias, se você puder expô-las ao sol o vírus morrerá.",,,,,"A infecção pelo vírus Corona não causa um resfriado com o nariz pingando ou tosse com catarro, mas uma tosse seca: esta é a coisa mais fácil de se saber. O vírus não resiste ao calor e morre se exposto a temperaturas de 26 a 27 graus: portanto, consuma, frequentemente, bebidas quentes, como chá, chá de ervas e caldo durante o dia ou simplesmente água quente: líquidos quentes neutralizam o vírus e não é difícil de beber. Evite beber água gelada ou comer cubos de gelo ou neve para quem estiver nas montanhas principalmente crianças! Para quem pode fazê-lo, exponha-se ao sol: 1. A coroa do vírus é bastante grande (diâmetro de cerca de 400 a 500 nanômetros), portanto qualquer tipo de máscara pode detê-la: na vida normal, não são necessárias máscaras especiais. Por outro lado, a situação é diferente para médicos e profissionais de saúde expostos a fortes cargas de vírus e que precisam usar equipamentos especiais. Se uma pessoa infectada espirrar na sua frente, a três metros de distância, ela jogará o vírus no chão e impedirá que ele caia sobre você. 2. Quando o vírus é encontrado em superfícies metálicas, ele sobrevive por cerca de 12 horas. Portanto, quando tocar em superfícies metálicas, como puxadores, portas, eletrodomésticos, suportes em bondes, etc., lave bem as mãos e desinfecte-as cuidadosamente. 3. O vírus pode viver aninhado em roupas e tecidos por cerca de 6/12 horas. Detergentes normais podem matá-lo. Para roupas que não podem ser lavadas todos os dias, se você puder expô-las ao sol o vírus morrerá.",1
770,boatos-771,https://www.boatos.org/saude/nota-oficial-governo-sao-paulo-dicas-covid-19-coronavirus-fechamento-fronteiras.html,2020-03-18 14:52:39,Nota oficial do governo de São Paulo dá dicas sobre Covid-19 (coronavírus) e fala sobre fechamento de fronteiras,"Como se manifesta: 1. O vírus primeiro se instala na garganta, causando inflamação e sensação de garganta seca. Este sintoma pode durar 3/4 dias. 2. O vírus viaja através da umidade presente nas vias aéreas, desce para a traquéia e instala-se no pulmão, causando pneumonia. Esta etapa leva cerca de 5/6 dias. 3. A pneumonia ocorre com febre alta e dificuldade em respirar, não é acompanhada pelo frio clássico. Mas você pode ter a sensação de se afogar. Neste caso, entre em contato com seu médico imediatamente. Como você pode evitá-lo: 1. A transmissão do vírus ocorre, principalmente, por contato direto, tocando tecidos ou materiais nos quais o vírus está presente: lavar as mãos com frequência é essencial. O vírus sobrevive apenas em suas mãos por cerca de dez minutos, mas em dez minutos muitas coisas podem acontecer: esfregar os olhos ou coçar o nariz, por exemplo, e permitir que o vírus entre na garganta. Portanto, para o seu próprio bem e para o bem dos outros, lave as mãos com muita frequência e desinfecte-as! 2. Você pode gargarejar com uma solução desinfetante que elimina ou minimiza a quantidade de vírus que pode entrar na sua garganta: ao fazê-lo, você o elimina antes que ele desça na traquéia e depois nos pulmões. 3. desinfete o teclado do PC e os telefones celulares.",,,,,"Como se manifesta: 1. O vírus primeiro se instala na garganta, causando inflamação e sensação de garganta seca. Este sintoma pode durar 3/4 dias. 2. O vírus viaja através da umidade presente nas vias aéreas, desce para a traquéia e instala-se no pulmão, causando pneumonia. Esta etapa leva cerca de 5/6 dias. 3. A pneumonia ocorre com febre alta e dificuldade em respirar, não é acompanhada pelo frio clássico. Mas você pode ter a sensação de se afogar. Neste caso, entre em contato com seu médico imediatamente. Como você pode evitá-lo: 1. A transmissão do vírus ocorre, principalmente, por contato direto, tocando tecidos ou materiais nos quais o vírus está presente: lavar as mãos com frequência é essencial. O vírus sobrevive apenas em suas mãos por cerca de dez minutos, mas em dez minutos muitas coisas podem acontecer: esfregar os olhos ou coçar o nariz, por exemplo, e permitir que o vírus entre na garganta. Portanto, para o seu próprio bem e para o bem dos outros, lave as mãos com muita frequência e desinfecte-as! 2. Você pode gargarejar com uma solução desinfetante que elimina ou minimiza a quantidade de vírus que pode entrar na sua garganta: ao fazê-lo, você o elimina antes que ele desça na traquéia e depois nos pulmões. 3. desinfete o teclado do PC e os telefones celulares.",1
771,boatos-772,https://www.boatos.org/saude/nota-oficial-governo-sao-paulo-dicas-covid-19-coronavirus-fechamento-fronteiras.html,2020-03-18 14:52:39,Nota oficial do governo de São Paulo dá dicas sobre Covid-19 (coronavírus) e fala sobre fechamento de fronteiras,"O novo NCP do coronavírus pode não mostrar sinais de infecção por muitos dias, antes dos quais não se sabe se uma pessoa está infectada. Mas, quando você está com febre e/ou tosse e vai ao hospital, seus pulmões já estão com 50% de fibrose e é tarde demais! Os especialistas de Taiwan sugerem fazer uma verificação simples que podemos fazer sozinhos todas as manhãs: respire fundo e prenda a respiração por mais de 10 segundos. Se você completá-la com sucesso, sem tossir, sem desconforto, uma sensação de opressão, etc., isto mostra que não há fibrose nos pulmões, indicando, essencialmente, nenhuma infecção. Em momentos tão críticos, faça essa verificação todas as manhãs em um ambiente com ar limpo! Estes são conselhos sérios e excelentes de médicos japoneses que tratam casos de COVID-19. Todos devem garantir que a boca e a garganta estejam úmidas, nunca SECA. Beba alguns goles de água pelo menos a cada 15 minutos. POR QUE? Mesmo que o vírus entre na sua boca, a água ou outros líquidos o varrerão pelo esôfago e pelo estômago. Uma vez no estômago, o ácido gástrico mata todo o vírus. Se você não beber água suficiente com mais regularidade, o vírus pode entrar em seus brônquios e pulmões, o que é muito perigoso. Compartilhe estas informações com sua família, amigos e conhecidos, por solidariedade e senso cívico.",,,,,"O novo NCP do coronavírus pode não mostrar sinais de infecção por muitos dias, antes dos quais não se sabe se uma pessoa está infectada. Mas, quando você está com febre e/ou tosse e vai ao hospital, seus pulmões já estão com 50% de fibrose e é tarde demais! Os especialistas de Taiwan sugerem fazer uma verificação simples que podemos fazer sozinhos todas as manhãs: respire fundo e prenda a respiração por mais de 10 segundos. Se você completá-la com sucesso, sem tossir, sem desconforto, uma sensação de opressão, etc., isto mostra que não há fibrose nos pulmões, indicando, essencialmente, nenhuma infecção. Em momentos tão críticos, faça essa verificação todas as manhãs em um ambiente com ar limpo! Estes são conselhos sérios e excelentes de médicos japoneses que tratam casos de COVID-19. Todos devem garantir que a boca e a garganta estejam úmidas, nunca SECA. Beba alguns goles de água pelo menos a cada 15 minutos. POR QUE? Mesmo que o vírus entre na sua boca, a água ou outros líquidos o varrerão pelo esôfago e pelo estômago. Uma vez no estômago, o ácido gástrico mata todo o vírus. Se você não beber água suficiente com mais regularidade, o vírus pode entrar em seus brônquios e pulmões, o que é muito perigoso. Compartilhe estas informações com sua família, amigos e conhecidos, por solidariedade e senso cívico.",1
772,boatos-773,https://www.boatos.org/saude/cievs-municipal-estadual-testes-coronavirus-covid-19-casa.html,2020-03-18 12:54:46,CIEVS municipal e estadual estão fazendo teste de coronavírus (Covid-19) em casa,"Boa tarde! CIEVS Municipal 3202-1722 8 às 17h 99982-0841 24h CIEVS Estadual 3116-0018 8 às 18h 99994-1088 24h Esses são os números que devemos ligar para informar sobre casos suspeitos de COVID -19, eles vão fazer o teste em casa. Precisamos divulgar!!",,,,,"Boa tarde! CIEVS Municipal 3202-1722 8 às 17h 99982-0841 24h CIEVS Estadual 3116-0018 8 às 18h 99994-1088 24h Esses são os números que devemos ligar para informar sobre casos suspeitos de COVID -19, eles vão fazer o teste em casa. Precisamos divulgar!!",1
773,boatos-774,https://www.boatos.org/religiao/centro-tupyara-vacina-espiritual-coronavirus.html,2020-03-18 11:44:21,Centro Tupyara está aplicando vacina espiritual contra o novo coronavírus,"“Essa mensagem foi recebida no Centro Tupyara (Centro especializado em curas): Amanhã às 19 HS coloque um pedaço de esparadrapo no braço esquerdo na altura de aplicação de vacina. Durma com ele a 1:00 da manhã todos nós receberemos várias vacinas de doenças que já estão no planeta e outras que já estão chegando, a espiritualidade maior passou por intermédio da médium Leandra Ribeiro Gomes. Pode mandar fazer as pessoas que vc Quiser. Esparadrapo de 2/3 cm tamanho. Retirar o esparadrapo com 12 HS contando da hora da vacina 1:00”.",,,,,"“Essa mensagem foi recebida no Centro Tupyara (Centro especializado em curas): Amanhã às 19 HS coloque um pedaço de esparadrapo no braço esquerdo na altura de aplicação de vacina. Durma com ele a 1:00 da manhã todos nós receberemos várias vacinas de doenças que já estão no planeta e outras que já estão chegando, a espiritualidade maior passou por intermédio da médium Leandra Ribeiro Gomes. Pode mandar fazer as pessoas que vc Quiser. Esparadrapo de 2/3 cm tamanho. Retirar o esparadrapo com 12 HS contando da hora da vacina 1:00”.",1
774,boatos-775,https://www.boatos.org/saude/sintomas-gripe-sao-paulo-156-atendido-casa.html,2020-03-18 09:24:41,Quem estiver com sintomas de gripe em São Paulo deve ligar para o 156 para ser atendido em casa,"“AVISO URGENTE Quem mora na cidade de São Paulo e que apresentar sintomas gripais e febre deverá ligar para 156 e informar, pois serão enviados à residência da pessoa profissionais da área da saúde para coletar sangue e realizar o teste para saber se é ou não a COVID-19. Compartilhem!”.",,,,,"“AVISO URGENTE Quem mora na cidade de São Paulo e que apresentar sintomas gripais e febre deverá ligar para 156 e informar, pois serão enviados à residência da pessoa profissionais da área da saúde para coletar sangue e realizar o teste para saber se é ou não a COVID-19. Compartilhem!”.",1
775,boatos-776,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"CORONA Vírus Segundo um livro ” olhos da escuridão” de 1981, um historiador reveja que em 2020 esse vírus seria criado pelos homens, por causa do dinheiro... Verdade ou invenção ??",,,,,"CORONA Vírus Segundo um livro ” olhos da escuridão” de 1981, um historiador reveja que em 2020 esse vírus seria criado pelos homens, por causa do dinheiro... Verdade ou invenção ??",1
776,boatos-777,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"O que vocês acham? Em 1981, 0 historiador católico DEAN KOONTZ, escreveu o livro: The Eyes of Darkness (Os olhos da escuridão), onde ele descreve sobre o um vírus, que seria desenvolvido na China em 2020, feito exatamente para ter lucros financeiros, interessante que até a cidade onde começou esse Coronavírus, foi descrito no livro!",,,,,"O que vocês acham? Em 1981, 0 historiador católico DEAN KOONTZ, escreveu o livro: The Eyes of Darkness (Os olhos da escuridão), onde ele descreve sobre o um vírus, que seria desenvolvido na China em 2020, feito exatamente para ter lucros financeiros, interessante que até a cidade onde começou esse Coronavírus, foi descrito no livro!",1
777,boatos-778,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,Golpe Chinês..Profecia que se cumpriu coronavírus desse historiador católico homem de Deus agenor duc mostra no Livro desse historiador católico de 1981 ano q ele vivenciou nesse tempo passado dizendo sobre esse coronavírus o mundo caminha pro Pior a Bíblia está se cumprindo sinais da volta de Jesus Cristo se apegam a verdade e a Jesus o fim vem sobre toda terra..,,,,,Golpe Chinês..Profecia que se cumpriu coronavírus desse historiador católico homem de Deus agenor duc mostra no Livro desse historiador católico de 1981 ano q ele vivenciou nesse tempo passado dizendo sobre esse coronavírus o mundo caminha pro Pior a Bíblia está se cumprindo sinais da volta de Jesus Cristo se apegam a verdade e a Jesus o fim vem sobre toda terra..,1
778,boatos-779,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"Eu to aqui com o Ricardo. Olha esse livro: Ele foi escrito quando Ricardo? 1981. Olha o que vai mostrar, mostra aí. [pessoa foca na capa do Eyes Of Darkness] Os olhos da Escuridão. Olha o que dizia em 81, Olha o que escreveu.",,,,,"Eu to aqui com o Ricardo. Olha esse livro: Ele foi escrito quando Ricardo? 1981. Olha o que vai mostrar, mostra aí. [pessoa foca na capa do Eyes Of Darkness] Os olhos da Escuridão. Olha o que dizia em 81, Olha o que escreveu.",1
779,boatos-780,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"[Sujeito abre uma página de um livro] Dizendo aqui, por volta de 2020, uma pneumonia severa, uma doença Vai espalhar pelo globo atacando os pulmões e os tubos dos brônquios e resistindo ao qualquer tratamento e fique em paz né. Essa doença vai chegar rapidamente e vai sair da mesma forma que chegou, rápida. Mas depois volta em 10 anos e aí vai desaparecer completamente OK",,,,,"[Sujeito abre uma página de um livro] Dizendo aqui, por volta de 2020, uma pneumonia severa, uma doença Vai espalhar pelo globo atacando os pulmões e os tubos dos brônquios e resistindo ao qualquer tratamento e fique em paz né. Essa doença vai chegar rapidamente e vai sair da mesma forma que chegou, rápida. Mas depois volta em 10 anos e aí vai desaparecer completamente OK",1
780,boatos-781,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"[O sujeito mostra outra página] Agora tem mais aí. Ele fala aqui, só nos pontinhos, esse é o chinês. Essa doença vai ser chamada Wuhan, que é a cidade onde começou porque foi desenvolvido RDNA em laboratório da cidade de Wuhan. São microrganismos feito pelo homem criado para um centro de pesquisa, Wuhan-400 é uma arma perfeita",,,,,"[O sujeito mostra outra página] Agora tem mais aí. Ele fala aqui, só nos pontinhos, esse é o chinês. Essa doença vai ser chamada Wuhan, que é a cidade onde começou porque foi desenvolvido RDNA em laboratório da cidade de Wuhan. São microrganismos feito pelo homem criado para um centro de pesquisa, Wuhan-400 é uma arma perfeita",1
781,boatos-782,https://www.boatos.org/entretenimento/historiador-catolico-coronavirus-livro-os-olhos-da-escuridao-1981.html,2020-03-17 21:59:54,Historiador católico falou sobre o coronavírus no livro Os Olhos da Escuridão em 1981,"Ou seja: é golpe chinês. Golpe chinês para descapitalizar. Tava muito alto o mercado, baixou, tava muito cara a comida, tem gente demais. Agora fica as coisas tudo barateando, tudo caiu o preço. Detalhe: esse cara não é cristão. É um historiador de 1981. Esse sim é um servo de Deus, Católico.",,,,,"Ou seja: é golpe chinês. Golpe chinês para descapitalizar. Tava muito alto o mercado, baixou, tava muito cara a comida, tem gente demais. Agora fica as coisas tudo barateando, tudo caiu o preço. Detalhe: esse cara não é cristão. É um historiador de 1981. Esse sim é um servo de Deus, Católico.",1
782,boatos-783,https://www.boatos.org/brasil/ambev-ferias-coletivas-para-fabricacao-cerveja-novo-coronavirus.html,2020-03-17 14:47:20,Ambev dá férias coletivas e para fabricação de cerveja por causa do novo coronavírus,"NOTA OFICIAL 7569.3/2020 – AMBEV -Em 16/03/2020 – A Cervejaria Ambev informa aos seus clientes, bares e restaurantes que após a determinação de fechamento dos estabelecimentos comerciais, shoppings e casas de show, esta empresa determinou a suspensão da sua produção por 15 (quinze) dias. Todas as atividades de fabricação, importação e distribuição de cervejas, refrigerantes energéticos e outros, estará suspensa até que tudo se normalize.",,,,,"NOTA OFICIAL 7569.3/2020 – AMBEV -Em 16/03/2020 – A Cervejaria Ambev informa aos seus clientes, bares e restaurantes que após a determinação de fechamento dos estabelecimentos comerciais, shoppings e casas de show, esta empresa determinou a suspensão da sua produção por 15 (quinze) dias. Todas as atividades de fabricação, importação e distribuição de cervejas, refrigerantes energéticos e outros, estará suspensa até que tudo se normalize.",1
